YouTube新聞,#genre#
Best of Being Terrible People Pranks Vol. 4,https://www.youtube.com/watch?v=kcxGcTDfCyQ
Best of Art Pranks Vol. 2,https://www.youtube.com/watch?v=1g15uUPoGAE
Best of Being in Costume Vol. 5,https://www.youtube.com/watch?v=CaBLkwJvB3k
Best of Simple Pranks Vol. 2,https://www.youtube.com/watch?v=VUJUgj7XA9s
Best of Destructive Pranks Vol. 5,https://www.youtube.com/watch?v=iemJTQYXgcU
Best of Paranormal Pranks Vol. 3,https://www.youtube.com/watch?v=mzXGamwggFY
Best of Grocery Store Pranks Vol. 3,https://www.youtube.com/watch?v=3lmIF02Lo9w
Best of Terrifying Pranks Vol. 4 ,https://www.youtube.com/watch?v=zx0n-8lxgGA
Best of Animal Pranks Vol. 5,https://www.youtube.com/watch?v=vMBvLHcvaNo
Police Officer Bullies Wheelchair Baller,https://www.youtube.com/watch?v=tI1NgcM3YwU
Best of Elaborate Pranks Vol. 4,https://www.youtube.com/watch?v=ScOWgz_q4BM
Best of Hurting Ourselves Vol. 5,https://www.youtube.com/watch?v=hh3DSu8kacU
Best of Disgusting Pranks Vol. 4 ,https://www.youtube.com/watch?v=n_CykIFeYR0
Best of Park Pranks Vol. 4,https://www.youtube.com/watch?v=5JGyYE5WrhM
Best of Car Pranks Vol. 5,https://www.youtube.com/watch?v=P-m_jUktFWQ
Best of Mall Pranks Vol. 4,https://www.youtube.com/watch?v=aT09705cWug
Best of Old People Pranks Vol. 4,https://www.youtube.com/watch?v=3E9Uqzezq3g
Best of Reality Defying Pranks Vol. 4 ,https://www.youtube.com/watch?v=0B8P8KUFI5E
Best of Gorilla Pranks,https://www.youtube.com/watch?v=jqJhfDAp5dE
Best of Mannequin & Dummy Pranks,https://www.youtube.com/watch?v=YEPNKCe-sCM
Best of Fighting Pranks,https://www.youtube.com/watch?v=a4ZE_rAhTAQ
Best of Dog Pranks Vol. 2,https://www.youtube.com/watch?v=npuSkWbBTnI
Best of Art Pranks,https://www.youtube.com/watch?v=twavhwCQ-rA
Best of Dad Pranks,https://www.youtube.com/watch?v=7PtTIxnHptc
Best of Sci-Fi Pranks,https://www.youtube.com/watch?v=spCbVcu_kzc
Best of Being in Costume Vol. 4,https://www.youtube.com/watch?v=zwjYt0n8llQ
Best of Sports Pranks,https://www.youtube.com/watch?v=AqQtX32-OIc
Best of Marriage Pranks Vol. 2,https://www.youtube.com/watch?v=wXCWlhKbomw
Best of Fire Pranks,https://www.youtube.com/watch?v=fVZUk5hWOkM
Best of Destructive Pranks Vol. 4 ,https://www.youtube.com/watch?v=fe4zRjH2K7I
Best of Firefighter Pranks,https://www.youtube.com/watch?v=yPFI3NiQ6-k
Best of Disgusting Pranks Vol. 3,https://www.youtube.com/watch?v=w8j5ZLHBYpk
Best of Terrifying Pranks Vol. 3,https://www.youtube.com/watch?v=l6PJP-Bk-Uw
Best of Clown Pranks,https://www.youtube.com/watch?v=WEhLRYaINCc
Best of Paramedic Pranks,https://www.youtube.com/watch?v=j-NBgoBtAq0
Best of Romantic Pranks Vol. 2,https://www.youtube.com/watch?v=9gDeAuLkGms
Best of Instant Accomplice Pranks Vol. 3,https://www.youtube.com/watch?v=hddJx31IzJE
Best of Reality Defying Pranks Vol. 3 ,https://www.youtube.com/watch?v=t7EKNJ6kYQA
Best of Animal Pranks Vol. 4,https://www.youtube.com/watch?v=ifLhkavMqSU
Best of Getting You Into Trouble Vol. 3,https://www.youtube.com/watch?v=eSBtHdbeGes
Best of Being Terrible People Pranks Vol. 3,https://www.youtube.com/watch?v=I9h9qTmYDG0
Best of Simple Pranks,https://www.youtube.com/watch?v=9tQ_ul23CV8
Best of Grocery Store Pranks Vol. 2 ,https://www.youtube.com/watch?v=QLp7DrLzFXI
Best of Hurting Ourselves Vol. 4,https://www.youtube.com/watch?v=ebpEwe6nFi0
Best of Paranormal Pranks Vol. 2 ,https://www.youtube.com/watch?v=d6jbE1Z6EdE
Best of Pretending To Be Blind Pranks Vol. 3,https://www.youtube.com/watch?v=SpnrhSA3LJQ
Best of Car Pranks Vol. 4,https://www.youtube.com/watch?v=bYOH1yt_70M
Best of Elaborate Pranks Vol. 3,https://www.youtube.com/watch?v=MXjajnQnnWE
Best of Police Pranks Vol. 4 ,https://www.youtube.com/watch?v=-zZfdITn5yQ
Best of Animal Pranks Vol. 3 ,https://www.youtube.com/watch?v=e8gOZf3r5dQ
Best of Being In Costume Vol.  3,https://www.youtube.com/watch?v=dmUmM5BprJY
Best of Destructive Pranks Vol. 3,https://www.youtube.com/watch?v=FomImGNma1g
Best of Food Pranks Vol. 3,https://www.youtube.com/watch?v=UtN0aMf7-s8
Best of Romantic Pranks,https://www.youtube.com/watch?v=gwBDVPiMoTk
Best of Pranks At The Park Vol. 3,https://www.youtube.com/watch?v=fpp89xquBSY
Best of Old People Pranks Vol. 3 ,https://www.youtube.com/watch?v=hiKyDQu8Axc
Best of Being Terrible People Pranks Vol. 2,https://www.youtube.com/watch?v=0PFjsTOUogM
Best of Mall Pranks Vol. 3,https://www.youtube.com/watch?v=Do2vm1b72Kg
Crazy Air Horns， Sensual Dancing， & Giant Paint Spills,https://www.youtube.com/watch?v=RQInvOQpG5s
Best of Getting You Into Trouble Vol.  2,https://www.youtube.com/watch?v=GiXI3el8qCw
Best of Disgusting Pranks Vol. 2,https://www.youtube.com/watch?v=pl5OUCj3ivs
Flesh Wounds， Car Thieves， & Mariachi Madness,https://www.youtube.com/watch?v=_cxaypKbSuU
Best of Terrifying Pranks Vol. 2,https://www.youtube.com/watch?v=63X45dOhKCM
Crazy Body Hair， Doomed Marriages， & Disgusting Diapers,https://www.youtube.com/watch?v=3YpErWO8OIE
Best of Reality Defying Pranks Vol. 2,https://www.youtube.com/watch?v=0AUhoxjO0hI
Best of Elaborate Pranks Vol. 2,https://www.youtube.com/watch?v=kxnncAP5jjA
Evil Books， Clumsy Cops， & Dangerous Drinks,https://www.youtube.com/watch?v=tBj4iFqvsq0
Best of Police Pranks Vol. 3,https://www.youtube.com/watch?v=ZNALYRgH8RY
Criminal Horses， Rocket Launchers， & Wet T-Shirts,https://www.youtube.com/watch?v=vHDREPFUM78
Best of Kid Pranks Vol. 3,https://www.youtube.com/watch?v=TBL1EVSXc8I
Best of Ruining Strangers' Relationships,https://www.youtube.com/watch?v=HtkA79ClQFA
Best of Hurting Ourselves Vol. 3,https://www.youtube.com/watch?v=vGZ1_Xa8590
Police Incidents， Runaway Dogs， & Ruined Photo Shoots,https://www.youtube.com/watch?v=NnIpb7g9LMg
Best of Getting You Into Trouble,https://www.youtube.com/watch?v=a55Nm14hE-o
Terrible Parents， Petty Police Officers， & FaceTime Lies,https://www.youtube.com/watch?v=oiyijfcq0Mw
Best of Being In Costume Vol. 2,https://www.youtube.com/watch?v=szKZp_5mwxs
Bad Parents， Evil Mailmen， & The Worst Kind of Joke ,https://www.youtube.com/watch?v=Uq-psNDxdLs
Best of Being Terrible People Pranks,https://www.youtube.com/watch?v=up3b55REdNQ
Terrifying Ghosts， Harpoon Accidents， & Living Puppets ,https://www.youtube.com/watch?v=VVIK3APHPew
Best of Destructive Pranks Vol. 2,https://www.youtube.com/watch?v=Z4UO7qUbfVU
Scared Puppies， Magic Boxes， & Acupuncture Gone Wrong,https://www.youtube.com/watch?v=olPQf0J7Iog
Best of Car Pranks Vol. 3,https://www.youtube.com/watch?v=o-Ps7i4CVPs
Best of Animal Pranks Vol. 2,https://www.youtube.com/watch?v=5Vexv5lVwOk
Stupid Cops， Crying Babies， & Phony Pick-Up Artists,https://www.youtube.com/watch?v=56vFdUFd8bc
Best of Police Pranks Vol. 2,https://www.youtube.com/watch?v=UhtMTDgGFwI
Top 10 Pranks of 2019,https://www.youtube.com/watch?v=jv5RtGHKLWg
People Swaps， Dangerous Beds， & Hungry Babies,https://www.youtube.com/watch?v=qXuYQNTpRvk
Best of Holiday Pranks,https://www.youtube.com/watch?v=RQnmk8aE4N8
Best of Pranks At The Park Vol.  2,https://www.youtube.com/watch?v=UTsMNkQ3o8Q
Making Fire， Elderly Love， & The Almost Perfect Person,https://www.youtube.com/watch?v=LCJGPjtpznU
Best of Couples Pranks,https://www.youtube.com/watch?v=SVneFVY14-Q
Fake Corpses， Ruined Weddings， & Miracle Cleaners,https://www.youtube.com/watch?v=3PYQYj3fAGI
Best of Hurting Ourselves Vol. 2,https://www.youtube.com/watch?v=SywR_zWfLDc
Best of Pretending To Be Blind Pranks Vol.  2,https://www.youtube.com/watch?v=VuQdrxBtA5U
Sick Elephants， Disgusting Delis， & Ruined Engagements,https://www.youtube.com/watch?v=sfpzuraSvbY
Best of Terrifying Pranks,https://www.youtube.com/watch?v=euXe7A3hgok
Best of Disgusting Pranks,https://www.youtube.com/watch?v=_oPCm4itZOg
Mailbox Chicken， Horrible Bosses， & Incredible Heights,https://www.youtube.com/watch?v=EbdQK36Aldc
Best of Reality Defying Pranks,https://www.youtube.com/watch?v=OqyX1t4ePLs
Best of Destructive Pranks,https://www.youtube.com/watch?v=8rE4dqMYIIQ
Ghillie Suits， Falling Clowns， & Oncoming Trains,https://www.youtube.com/watch?v=RmDJHwLFwGE
Best of Food Pranks Vol. 2,https://www.youtube.com/watch?v=KbsHWhQgIw0
Best of Kid Pranks Vol. 2,https://www.youtube.com/watch?v=-kA4bMd9mu4
Best of Instant Accomplice Pranks,https://www.youtube.com/watch?v=aGJMUpSNY4M
Best of Car Pranks Vol.  2,https://www.youtube.com/watch?v=apAFTccizb4
Best of Old People Pranks Vol. 2,https://www.youtube.com/watch?v=jQacJmrMHB0
Best of Dog Pranks,https://www.youtube.com/watch?v=f_XZHTVjXDs
Best of Elaborate Pranks,https://www.youtube.com/watch?v=DhblpAtczTc
Best of Pranks At The Park,https://www.youtube.com/watch?v=6N_p3Bp-0J4
Best of Stealing Pranks,https://www.youtube.com/watch?v=c8L67aHuR1w
Best of Food Pranks,https://www.youtube.com/watch?v=056Pa3S59wQ
Best of Mall Pranks,https://www.youtube.com/watch?v=-SjlfzCInu4
Best of Paranormal Pranks,https://www.youtube.com/watch?v=d6gaRZGY1y8
Best of Police Pranks,https://www.youtube.com/watch?v=Ebzf-bKCNnU
Best of Marriage Pranks,https://www.youtube.com/watch?v=DSuG_xy0Jms
Best of Kid Pranks,https://www.youtube.com/watch?v=34FwHrVPb_I
Best of Animal Pranks,https://www.youtube.com/watch?v=KLyMS7ZMZ6o
Best of Being In Costume,https://www.youtube.com/watch?v=6r_Nm9Q3kmY
Our Sexiest Pranks,https://www.youtube.com/watch?v=TmTH4OxXu6w
Best of Hurting Ourselves Vol. 1,https://www.youtube.com/watch?v=4G75C7GQ8IM
Best Makeup Pranks,https://www.youtube.com/watch?v=7pSnbRBvsPM
Lemonade Pranks Compilation,https://www.youtube.com/watch?v=E765aV67Q4k
Best Dirty Noses Pranks,https://www.youtube.com/watch?v=FcmU_FWcE8I
TOP PRANKS That Will Make You Feel Sick,https://www.youtube.com/watch?v=tve6axbOhZE
Best Breaking People's BONES Pranks,https://www.youtube.com/watch?v=edEemy4aNYE
Best of Busted CIGARETTES!,https://www.youtube.com/watch?v=hxt3dNfAL0c
TOP 5 MORBID PRANKS!,https://www.youtube.com/watch?v=GBMRybBdufg
Best Gorilla and Banana Pranks,https://www.youtube.com/watch?v=OIibhFF3b8s
People Stealing Food Pranks,https://www.youtube.com/watch?v=amtfIC-7zgk
Best Petshop Pranks,https://www.youtube.com/watch?v=RvFPIcepwOU
Best FARM ANIMALS Pranks,https://www.youtube.com/watch?v=WE1AHczRD2g
EPIC OLD MAN Pranks,https://www.youtube.com/watch?v=y4lspyYyub4
Best Of FAKE LOTTERY Tickets Pranks,https://www.youtube.com/watch?v=ALio1QrSCCM
THEY PRANKED THEIR DADS! (Fan Videos),https://www.youtube.com/watch?v=xSExIHP4m3Y
TOP 5 PRANKS | NBA Special,https://www.youtube.com/watch?v=SFVF3nVVLS8
TOP 5 GOLD DIGGER$ Pranks,https://www.youtube.com/watch?v=B4hmjo6oX74
Breastfeeding In Public,https://www.youtube.com/watch?v=SOEgMlSRTWY
The CREEPIEST Pranks Ever!,https://www.youtube.com/watch?v=wKNpRBmBqRU
TOP 5: Forever Alone People Pranks,https://www.youtube.com/watch?v=dqfr9OfJ9_w
Which Jesus Are You?,https://www.youtube.com/watch?v=nQmlMPB6HMg
Just for Laughs Top 20 April Fool's PRANKS!,https://www.youtube.com/watch?v=DhPRetH209g
Best Milk Pranks Of ALL TIME!,https://www.youtube.com/watch?v=qMRvpiYLezU
The "Luckiest" People in The World Prank,https://www.youtube.com/watch?v=G_9yED0Gh5k
Best Flowers Prank,https://www.youtube.com/watch?v=DyeRnu32-_U
Best of The Oscars Pranks,https://www.youtube.com/watch?v=JRgiKQeKoSs
Forbidden Love Stories Prank Compilation,https://www.youtube.com/watch?v=1bdRS_7BE0E
Best BREAKUP Pranks,https://www.youtube.com/watch?v=3tZA0U1IWJ8
Best And SCARIEST Severed Head Pranks,https://www.youtube.com/watch?v=4WMmAfpSANs
Best Stupid Cops Pranks,https://www.youtube.com/watch?v=cp7tW51xi7E
Best Toaster Pranks,https://www.youtube.com/watch?v=eyM-ac3YN1M
Best of Paramedics Ever!,https://www.youtube.com/watch?v=LoSegzbjN90
Best Pranks of 2016 (ONE HOUR),https://www.youtube.com/watch?v=IBuaBOktNio
Best Poop Pranks,https://www.youtube.com/watch?v=zHdlWcWAPFc
Best Thanksgiving Pranks,https://www.youtube.com/watch?v=8D6Ritsa7Ck
Best Crazy Girlfriends Prank,https://www.youtube.com/watch?v=ZtmDiPIuplw
World's Worst Husbands Prank Compilation,https://www.youtube.com/watch?v=Md9vri3FV3c
Couple Caught in Bed， Exploding Computer， ATM Shreds Dollar Bills,https://www.youtube.com/watch?v=VRgZH3MvcyU
Best Religious Gags,https://www.youtube.com/watch?v=L5lLZ-ISNW0
Best Underwater Pranks,https://www.youtube.com/watch?v=VjxLIk-FQ_Q
Best Wine Pranks,https://www.youtube.com/watch?v=R92Ill5lkLs
Best Parking Pranks,https://www.youtube.com/watch?v=xQ6ciJLS07k
Best Racy Picture Pranks,https://www.youtube.com/watch?v=-2GB3fwjqcY
Best Topless Pranks,https://www.youtube.com/watch?v=7jaQQ0bwMU4
Best Back to School Pranks,https://www.youtube.com/watch?v=3j-8Mhpd8ws
Running Pranks - Olympics Edition,https://www.youtube.com/watch?v=YU73xE1D3IA
Workout Farts & Crazy Coach Pranks,https://www.youtube.com/watch?v=z_PzmXm7faM
Hairy Pranks Compilation,https://www.youtube.com/watch?v=vWaukXZ-DdM
No Dogs Were Harmed in the Making of These Pranks,https://www.youtube.com/watch?v=zvVdAM_rgAU
Secret Agents Pranks,https://www.youtube.com/watch?v=4IMIi52a2Hw
Best Summer Pranks,https://www.youtube.com/watch?v=tpCx315qysM
Badass Grandpa Prank compilation,https://www.youtube.com/watch?v=cTXG0cpy0go
Best Chicken Pranks,https://www.youtube.com/watch?v=CpS74t4eB_Q
Best Vomit Pranks,https://www.youtube.com/watch?v=NGarVVFSvbI
Pranking in the Shower,https://www.youtube.com/watch?v=pI_f5y2yubI
Best Crazy Moms Gags,https://www.youtube.com/watch?v=s9C9L-bYYgw
Best and Most Painful Pranks!,https://www.youtube.com/watch?v=rlSyr4saIzU
Best Politician Pranks,https://www.youtube.com/watch?v=St_-sMtinEs

401_Just For Laughs Gags,#genre#
Cash Money Pranks,https://www.youtube.com/watch?v=a8ga1V8fFSI
Best Big People Pranks,https://www.youtube.com/watch?v=K3klu-O5EZo
Best Hide and Seek Pranks,https://www.youtube.com/watch?v=3_7-6cDWaEM
Chocolate Pranks,https://www.youtube.com/watch?v=k5kuKFHMxyo
Rebel Kids,https://www.youtube.com/watch?v=HObEQu05On0
Best Zipper Pranks,https://www.youtube.com/watch?v=cdBTvB-EeMc
Water Pistols and Shooting Commercials,https://www.youtube.com/watch?v=Fa_bmdPPGTM
Best Dangerous Chair Pranks,https://www.youtube.com/watch?v=_58ZvDxeGqY
Valentine's Day Special,https://www.youtube.com/watch?v=IEg8kxr23jw
Illusion Pranks,https://www.youtube.com/watch?v=mmKfPnnrzfk
Boss Pranks,https://www.youtube.com/watch?v=6cP-nxZlXFU
Grocery Store Pranks,https://www.youtube.com/watch?v=li7wp1mHMjY
Disgusting Food Pranks,https://www.youtube.com/watch?v=juprd9JNDFg
Wedding Disaster Pranks,https://www.youtube.com/watch?v=Pgs1q-jLOcU
Pranking Under the Ground,https://www.youtube.com/watch?v=dTAPoVfgkT0
The Future Is Here!,https://www.youtube.com/watch?v=N7eqQxRsHDY
Movember Pranks,https://www.youtube.com/watch?v=45qChQvafi4
Do Not Try This at Home!,https://www.youtube.com/watch?v=kwWMA_Zg_1k
Alien Pranks,https://www.youtube.com/watch?v=jMXV0_cE-jQ
Pie in the Face Pranks,https://www.youtube.com/watch?v=XLuKRcQFOWQ
Ice Cream Pranks,https://www.youtube.com/watch?v=PKq-ujja4pU
Escaping Prisoners,https://www.youtube.com/watch?v=Yqkakg6QXPo
Sexy Women Seducing Men,https://www.youtube.com/watch?v=kyA5x9b_mo4
Extremely Dangerous Pranks,https://www.youtube.com/watch?v=mj-C1qqZTKs
Best Mime Pranks,https://www.youtube.com/watch?v=q5vi5ztEsCU
Confused Old People,https://www.youtube.com/watch?v=x_HvPmd9L9o
Delivery Men Get Pranked,https://www.youtube.com/watch?v=uNMDYvkVgis
Mysteriously Vanished People,https://www.youtube.com/watch?v=CCeATvlZfIY
Best Rainy Day Pranks,https://www.youtube.com/watch?v=EarqZ6Th9Wo
Best Golf Pranks,https://www.youtube.com/watch?v=7Fuf9Ta_jCQ
Best Father Pranks,https://www.youtube.com/watch?v=xDsvbFtE2_U
Good Samaritan Pranks,https://www.youtube.com/watch?v=PV07Kql_SFs
Cop VS Kids Pranks,https://www.youtube.com/watch?v=no2RaoW14n0
Best Bodybuilder Pranks,https://www.youtube.com/watch?v=kiHqpw3h7aE
Popcorn Pranks!,https://www.youtube.com/watch?v=Ox14056VUZQ
Best Karate Pranks,https://www.youtube.com/watch?v=e0ZnE8Ma5jQ
Best Hunt Pranks,https://www.youtube.com/watch?v=X5-VwQ8qnvs
Pregnant Girls Pranks,https://www.youtube.com/watch?v=TIIo_pv_CP8
Mouth to Mouth Prank,https://www.youtube.com/watch?v=UYiGCwTtJ3k
Easter Bunny Pranks,https://www.youtube.com/watch?v=PY-ApnRY4js
Painful Nutshots Pranks,https://www.youtube.com/watch?v=jS4DaJKwip8
Food Tasting Pranks,https://www.youtube.com/watch?v=30wFNnzBsBk
Best Fighting Pranks,https://www.youtube.com/watch?v=9XPiXAq2By0
Miracle Pranks,https://www.youtube.com/watch?v=WNzOibSyhLY
Drunk People Prank Compilation,https://www.youtube.com/watch?v=OrKvSAaG0Eg
Best of Resurrected Animals Pranks,https://www.youtube.com/watch?v=KBc0qeA9Vko
Romantic Love Pranks,https://www.youtube.com/watch?v=_8y7WuTMJdc
Little People Pranks,https://www.youtube.com/watch?v=QsAe1Hzl24E
Wanted Fugitives Pranks,https://www.youtube.com/watch?v=Bwwys7jQxYw
Best Artistic Pranks Compilation,https://www.youtube.com/watch?v=qHOp0BLcIp4
Nun and Priest Prank Compilation,https://www.youtube.com/watch?v=Dn7RzXDsjYY
River Monster Pranks,https://www.youtube.com/watch?v=wMxnknKnE98
Crazy Old Lady Pranks,https://www.youtube.com/watch?v=6nfdmexevQI
Best Horse Pranks,https://www.youtube.com/watch?v=YUKP1P8Xc5w
Best Rodent Pranks,https://www.youtube.com/watch?v=UZWYw4ph0sE
Best Halloween Prank Compilation,https://www.youtube.com/watch?v=FOoGEdiTf7A
Dogs Get Pranked!,https://www.youtube.com/watch?v=-EVE60l445Q
Best Dance Pranks,https://www.youtube.com/watch?v=VqlMie22ebk
Best Gay Pranks,https://www.youtube.com/watch?v=Xnx1A6T743I
Mean Kids Pranks,https://www.youtube.com/watch?v=elGNZ4bLTSc
Best Magic Tricks Pranks,https://www.youtube.com/watch?v=iIs1leSZZs0
Best Public Toilet Pranks,https://www.youtube.com/watch?v=lhVyfrhDaLs
Best Wild Animals Pranks,https://www.youtube.com/watch?v=h_m-8LsneRU
Best of Birthday Pranks,https://www.youtube.com/watch?v=k82KaD7vSC8
Best Explosion Pranks,https://www.youtube.com/watch?v=40sBKH7XoGc
Instant Accomplice Prank Compilation,https://www.youtube.com/watch?v=zKE2qCwLgts
Best Cat Pranks,https://www.youtube.com/watch?v=JgcVye8o7hg
Funny Twin Pranks,https://www.youtube.com/watch?v=GRHeiVmUR5w
Best Nasty Pranks,https://www.youtube.com/watch?v=-USgPQc9wo4
Best of Food Pranks,https://www.youtube.com/watch?v=X_DiuuNWO9M
Insanely Absurd Pranks,https://www.youtube.com/watch?v=th4Fz6B50i0
Scat-tastic Poop Pranks,https://www.youtube.com/watch?v=0bTaOYIZKms
Worst Cheating Boyfriends,https://www.youtube.com/watch?v=z9S00oiTj88
Valentine's Day Pranks for the Broken Hearted,https://www.youtube.com/watch?v=f_h-1eQWNkI
Greatest Dany Many Pranks,https://www.youtube.com/watch?v=PHC7d2SgGY8
Clown Catastrophe Pranks,https://www.youtube.com/watch?v=SodBqmiEHrQ
Crazy Criminal Pranks,https://www.youtube.com/watch?v=F0HEO5ch9xE
Sleepy People Pranks,https://www.youtube.com/watch?v=DqB86Mi_qZA
Surprise Bag!,https://www.youtube.com/watch?v=-_N3lY5rn1g
Rich Businessmen,https://www.youtube.com/watch?v=lafvC8seF6U
Smelly Fart Pranks,https://www.youtube.com/watch?v=CpMXhHlgWC4
Lesser Known Pranks,https://www.youtube.com/watch?v=HAF_LfIzqxY
Best Taxi Pranks,https://www.youtube.com/watch?v=kDCtQcYES9Q
Creepy Coffin Pranks,https://www.youtube.com/watch?v=BqzD63f4J04
Waiting Room Pranks,https://www.youtube.com/watch?v=hT1w8Rqac7c
Pranking Pride,https://www.youtube.com/watch?v=MqtnKqscUks
Magnetic Madness Pranks,https://www.youtube.com/watch?v=lVXPBM-aYmY
Crazy Car Pranks,https://www.youtube.com/watch?v=XTm4JKlPvX4
Kid Pranks!,https://www.youtube.com/watch?v=okLNJkRq5Hk
Marie-Pierre Top 10,https://www.youtube.com/watch?v=_XWWzCn3nXI
Producer's Favorite Gags 2,https://www.youtube.com/watch?v=Iywq1ELe4GM
Historic Quebec City,https://www.youtube.com/watch?v=5agJsVQeKWE
Best Photo Magic Pranks,https://www.youtube.com/watch?v=sAE7DU-g7VM
Explosions!,https://www.youtube.com/watch?v=ulX6gPTMw0Q
Nadja's Top 10 Pranks,https://www.youtube.com/watch?v=dZUGxMZS59I
Producer's Choice,https://www.youtube.com/watch?v=7F_lU0aSzK4
Movie Inspired Pranks,https://www.youtube.com/watch?v=vgQa0ARQlDA
Top Funny Holiday Pranks,https://www.youtube.com/watch?v=6D7kLzmGvus
Best Elevator Pranks,https://www.youtube.com/watch?v=qLeil7NLqgM
Funniest Instant Accomplice,https://www.youtube.com/watch?v=uNNCBfWQSzk
Funniest Twilight Zone Prank Compilation,https://www.youtube.com/watch?v=yHPJKlqCCRE
Science Fiction Galore,https://www.youtube.com/watch?v=WD94mEYFaCw
Bait and Switch Pranks,https://www.youtube.com/watch?v=xoLtqfMl-l4
Marriage Proposals Gone Wrong!,https://www.youtube.com/watch?v=-ty_F6S-xVY
Funniest Gorilla and Mouse Pranks,https://www.youtube.com/watch?v=I-3dQHzDCpk
Funniest Awkward Pranks,https://www.youtube.com/watch?v=wsnFKAdi2wo
Best Skunk Pranks,https://www.youtube.com/watch?v=8CFUwxaGzJc
Best Police Pranks Vol. 2,https://www.youtube.com/watch?v=WL2zzmCakHA
Defying Gravity Insane Pranks,https://www.youtube.com/watch?v=gcnrI1vduYQ
Most Crazy Complex Pranks,https://www.youtube.com/watch?v=662KGcqjT5Q
Funny Picking Up Women Pranks,https://www.youtube.com/watch?v=CU0zKUH0sUw
Best Epic Old Man Pranks,https://www.youtube.com/watch?v=ONDMDzHpS10
Best Jesus Pranks Compilation,https://www.youtube.com/watch?v=KVugsBipaMA
Best Animal Pranks,https://www.youtube.com/watch?v=wgLETRq-Oqg
Best of Police Pranks,https://www.youtube.com/watch?v=jWPZ_qOaotE
Best Sexy Pranks,https://www.youtube.com/watch?v=SLhZzMgSJJg
British Underwear Guard Prank,https://www.youtube.com/watch?v=-n0nn2a8eNY
Cop VS Cowboy Prank,https://www.youtube.com/watch?v=cFhUDvHlFyk
Beach Police Prank,https://www.youtube.com/watch?v=Z5xiVuBnloE
Old Lady Seduces Cop To Get Out Of Ticket,https://www.youtube.com/watch?v=h4gkpbIj1rg
Best of Summer Pranks,https://www.youtube.com/watch?v=9bDkL6UPT6M
Best of Stealing Pranks Vol. 2,https://www.youtube.com/watch?v=wMDYB-ztS_Q
